bin_identifier	identifier	parent_identifiers	type	revision_number
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000001	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000002	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000003	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000004	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000005	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000006	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000007	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000008	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000009	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000010	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000011	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000012	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000013	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000014	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000015	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000016	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000017	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000018	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000019	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000020	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000021	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000022	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000023	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000024	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000025	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000026	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000027	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000028	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000029	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000030	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000031	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000032	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000033	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000034	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000035	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000036	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000037	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000038	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000039	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000040	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000041	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000042	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000043	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000044	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000045	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000046	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000047	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000048	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000049	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000050	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000051	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000052	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000053	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000054	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000055	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000056	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000057	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000058	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000059	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000060	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000061	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000062	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000063	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000064	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000065	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000066	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000067	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000068	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000069	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000070	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000071	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000072	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000073	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000074	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000075	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000076	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000077	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000078	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000079	amjewess:taj1895.0002.007	types:fileset	1
c6ff2a60894f037b178932b2af6c6566	amjewess:taj1895.0002.007:00000080	amjewess:taj1895.0002.007	types:fileset	1
cb8be1f16aa1396822ad53a84c327405	bhl:BL001071		types:slide	1
cb8be1f16aa1396822ad53a84c327405	bhl:BL001071:BL001071	bhl:BL001071	types:fileset	1
cbfa84bdaaa95fe5b95f7e655dfcdd28	bhl:BL001017		types:slide	1
cbfa84bdaaa95fe5b95f7e655dfcdd28	bhl:BL001017:BL001017	bhl:BL001017	types:fileset	1
d0fd1fa9a3a134a6a42cb5d8d57c4f98	bhl:BL001076		types:slide	1
d0fd1fa9a3a134a6a42cb5d8d57c4f98	bhl:BL001076:BL001076	bhl:BL001076	types:fileset	1
dc21b3e2215bab888613e1243371b01c	bhl:BL001086		types:slide	1
dc21b3e2215bab888613e1243371b01c	bhl:BL001086:BL001086	bhl:BL001086	types:fileset	1
e0c4a725c3505e6a540d4a6f56f7b0ba	bhl:BL001039		types:slide	1
e0c4a725c3505e6a540d4a6f56f7b0ba	bhl:BL001039:BL001039	bhl:BL001039	types:fileset	1
e1d35b51126f5b163c6fac30ac215cb1	bhl:BL001021		types:slide	1
e1d35b51126f5b163c6fac30ac215cb1	bhl:BL001021:BL001021	bhl:BL001021	types:fileset	1
e75f0c44c3d97d05c27b206714653a3b	bhl:BL001028		types:slide	1
e75f0c44c3d97d05c27b206714653a3b	bhl:BL001028:BL001028	bhl:BL001028	types:fileset	1
ecc2c1627d4cc697c5fc1f2242124145	bhl:BL001090		types:slide	1
ecc2c1627d4cc697c5fc1f2242124145	bhl:BL001090:BL001090	bhl:BL001090	types:fileset	1
ef92b2d21c37a9d9efa259c8060073e9	bhl:BL001008		types:slide	1
ef92b2d21c37a9d9efa259c8060073e9	bhl:BL001008:BL001008	bhl:BL001008	types:fileset	1
f14a3cafcdca666a677d52e263aadebf	bhl:BL001054		types:slide	1
f14a3cafcdca666a677d52e263aadebf	bhl:BL001054:BL001054	bhl:BL001054	types:fileset	1
f1ee295bdefdcfa5c60a9dfe56310230	bhl:BL001034		types:slide	1
f1ee295bdefdcfa5c60a9dfe56310230	bhl:BL001034:BL001034	bhl:BL001034	types:fileset	1
f584f2ff1b607c7029a83240c08ba39f	bhl:BL001046		types:slide	1
f584f2ff1b607c7029a83240c08ba39f	bhl:BL001046:BL001046	bhl:BL001046	types:fileset	1
f6127dce86a41a9ebee64528889da52b	bhl:BL001002		types:slide	1
f6127dce86a41a9ebee64528889da52b	bhl:BL001002:BL001002	bhl:BL001002	types:fileset	1
f61a59eec8667d7ddd2a09d6047a9d30	bhl:BL001001		types:slide	1
f61a59eec8667d7ddd2a09d6047a9d30	bhl:BL001001:BL001001	bhl:BL001001	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003		types:monograph	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000001	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000002	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000003	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000004	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000005	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000006	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000007	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000008	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000009	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000010	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000011	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000012	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000013	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000014	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000015	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000016	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000017	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000018	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000019	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000020	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000021	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000022	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000023	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000024	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000025	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000026	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000027	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000028	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000029	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000030	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000031	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000032	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000033	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000034	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000035	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000036	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000037	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000038	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000039	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000040	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000041	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000042	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000043	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000044	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000045	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000046	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000047	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000048	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000049	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000050	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000051	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000052	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000053	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000054	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000055	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000056	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000057	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000058	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000059	amjewess:taj1895.0001.003	types:fileset	1
f6dab08aab889b6be993ce312fbfbaf2	amjewess:taj1895.0001.003:00000060	amjewess:taj1895.0001.003	types:fileset	1
f782e9e046f87c650ed248343a748ad5	bhl:BL001007		types:slide	1
f782e9e046f87c650ed248343a748ad5	bhl:BL001007:BL001007	bhl:BL001007	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004		types:monograph	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000001	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000002	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000003	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000004	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000005	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000006	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000007	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000008	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000009	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000010	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000011	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000012	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000013	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000014	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000015	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000016	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000017	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000018	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000019	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000020	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000021	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000022	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000023	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000024	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000025	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000026	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000027	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000028	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000029	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000030	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000031	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000032	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000033	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000034	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000035	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000036	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000037	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000038	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000039	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000040	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000041	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000042	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000043	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000044	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000045	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000046	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000047	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000048	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000049	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000050	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000051	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000052	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000053	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000054	amjewess:taj1895.0009.004	types:fileset	1
f97a10c7bdd5e361105ba70bd085765f	amjewess:taj1895.0009.004:00000055	amjewess:taj1895.0009.004	types:fileset	1
